url|font_icon|font|text|datetime|lang
./articles/CBMiXGh0dHBzOi8vd3d3LnRoZXZlcmdlLmNvbS8yMDIzLzUvNC8yMzcwOTk2Mi93YXltby1waG9lbml4LXNhbi1mcmFuY2lzY28tc2VydmljZS1hcmVhLXJvYm90YXhp0gEA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.theverge.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|The Verge|Waymo barreling ahead with bigger robotaxi coverage in San Francisco and Phoenix|2023-05-04T11:00:00Z|eng
./articles/CBMiZGh0dHBzOi8vc2Vla2luZ2FscGhhLmNvbS9uZXdzLzM5NjU0NzUtbW9kZXJuYS1zdG9jay1wb3N0cy1xMS1iZWF0LWFtaWQtc3Ryb25nZXItY292aWQtdmFjY2luZS1kZW1hbmTSAQA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn3.gstatic.com/faviconV2?url=https://seekingalpha.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Seeking Alpha|Moderna stock posts Q1 beat amid stronger COVID vaccine demand|2023-05-04T11:07:05Z|eng
./articles/CBMiUmh0dHBzOi8vd3d3LmZvcmV4ZmFjdG9yeS5jb20vbmV3cy8xMjE5MDAyLWFwcmlsLTIwMjMtam9iLWN1dHMtZmFsbC10by1sb3dlc3QtcG9pbnTSAVZodHRwczovL3d3dy5mb3JleGZhY3RvcnkuY29tL25ld3MvMTIxOTAwMi1hcHJpbC0yMDIzLWpvYi1jdXRzLWZhbGwtdG8tbG93ZXN0LXBvaW50L2FtcA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.forexfactory.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Forex Factory|April 2023 Job Cuts Fall to Lowest Point of the Year, up 176% Over Same Month Last Year, YTD up 322%; Hiring Down 81% YTD|2023-05-04T11:40:00Z|eng
./articles/CBMiamh0dHBzOi8vdmVqYS5hYnJpbC5jb20uYnIvY29sdW5hL3JhZGFyLWVjb25vbWljby9vcy1hY2Vub3MtZS1hcy12ZXJkYWRlcy1kby1iYW5jby1jZW50cmFsLWFvLWdvdmVybm8tbHVsYS_SAW5odHRwczovL3ZlamEuYWJyaWwuY29tLmJyL2NvbHVuYS9yYWRhci1lY29ub21pY28vb3MtYWNlbm9zLWUtYXMtdmVyZGFkZXMtZG8tYmFuY28tY2VudHJhbC1hby1nb3Zlcm5vLWx1bGEvYW1wLw?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn1.gstatic.com/faviconV2?url=https://veja.abril.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|VEJA|Os acenos e as verdades do Banco Central ao governo Lula|2023-05-04T12:34:16Z|ptbr
./articles/CBMieGh0dHBzOi8vYnIuaW52ZXN0aW5nLmNvbS9uZXdzL2ZvcmV4LW5ld3MvZG9sYXItdGVtLWxldmUtcXVlZGEtZnJlbnRlLWFvLXJlYWwtYXBvcy1kZWNpc29lcy1kZS1wb2xpdGljYS1tb25ldGFyaWEtMTEwOTczNtIBAA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn3.gstatic.com/faviconV2?url=https://br.investing.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Investing.com Brasil|Dólar vira e passa a subir frente ao real em linha com exterior Por Reuters|2023-05-04T12:12:00Z|ptbr
./articles/CBMiM2h0dHBzOi8vZmlpcy5jb20uYnIvbm90aWNpYXMvYm9tLWRpYS1maWlzLTA0LTA1LTIzL9IBAA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn1.gstatic.com/faviconV2?url=https://fiis.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|fiis.com.br|VILG11, TGAR11 e MCCI11 são os destaques do Bom Dia FIIs (04/05)|2023-05-04T10:30:00Z|ptbr
./articles/CBMib2h0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9zdG9jay1mdXR1cmVzLXNsaXAtYXMtcmVnaW9uYWwtYmFua3MtdGFuay1zdG9jay1tYXJrZXQtbmV3cy10b2RheS0xMTUyMDg0OTkuaHRtbNIBd2h0dHBzOi8vZmluYW5jZS55YWhvby5jb20vYW1waHRtbC9uZXdzL3N0b2NrLWZ1dHVyZXMtc2xpcC1hcy1yZWdpb25hbC1iYW5rcy10YW5rLXN0b2NrLW1hcmtldC1uZXdzLXRvZGF5LTExNTIwODQ5OS5odG1s?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn1.gstatic.com/faviconV2?url=https://finance.yahoo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Yahoo Finance|Stock slump as regional banks tank: Stock market news today|2023-05-04T14:46:02Z|eng
./articles/CCAiC1B2OFpGb1ZpT29VmAEB?hl=en-US&gl=US&ceid=US%3Aen|https://yt3.ggpht.com/OKgPthSLG58QKGwkA-YeFh3obeHOlzT6JeNlxJTZZZLWn9YCZK-Y6k_l_d1nJ2ROPnmXIT7it70=s0-h14|"KPIX | CBS NEWS BAY AREA"|Small businesses in downtown San Francisco hanging on as more corporations leave|2023-05-04T01:23:24Z|eng
./articles/CBMiW2h0dHBzOi8vd3d3Lmt0dnUuY29tL25ld3MvdW5pb24tc3EtbGVhZGVycy1wdXNoaW5nLWJhY2stYWdhaW5zdC1idXNpbmVzc2VzLWxlYXZpbmctdGhlLWFyZWHSAV9odHRwczovL3d3dy5rdHZ1LmNvbS9uZXdzL3VuaW9uLXNxLWxlYWRlcnMtcHVzaGluZy1iYWNrLWFnYWluc3QtYnVzaW5lc3Nlcy1sZWF2aW5nLXRoZS1hcmVhLmFtcA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.ktvu.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|KTVU FOX 2 San Francisco|Union Square leaders push back against businesses leaving the area|2023-05-04T02:25:44Z|eng
./articles/CBMie2h0dHBzOi8vd3d3LmludmVzdGluZy5jb20vYW5hbHlzaXMvYmVya3NoaXJlLWhhdGhhd2F5LWVhcm5pbmdzLXByZXZpZXctZnVuZGFtZW50YWxzLWluZGljYXRlLWF0dHJhY3RpdmUtdmFsdWF0aW9uLTIwMDYzNzc5M9IBAA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.investing.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Investing.com|Berkshire Hathaway Earnings Preview: Fundamentals Indicate Attractive Valuation|2023-05-04T12:23:00Z|eng
./articles/CBMiUWh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9zdGFyYnVja3Mtc2J1eC1xMi1lYXJuaW5ncy1yZXZlbnVlcy0xMjE0MTI5NzMuaHRtbNIBWWh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vYW1waHRtbC9uZXdzL3N0YXJidWNrcy1zYnV4LXEyLWVhcm5pbmdzLXJldmVudWVzLTEyMTQxMjk3My5odG1s?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn1.gstatic.com/faviconV2?url=https://finance.yahoo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Yahoo Finance|Starbucks (SBUX) Q2 Earnings & Revenues Beat, Stock Down|2023-05-03T12:14:12Z|eng
./articles/CBMif2h0dHBzOi8vd3d3Lm1vbmV5dGltZXMuY29tLmJyL2Z1bmRvLWltb2JpbGlhcmlvLXJlbm92YS1jb250cmF0b3MtYXBvcy1jYWlyLWRvLWlmaXgtb3V0cm8tcmVzc3VyZ2UtZGFzLWNpbnphcy1lLWVudHJhLWVtLWxlaWxhby_SAYMBaHR0cHM6Ly93d3cubW9uZXl0aW1lcy5jb20uYnIvZnVuZG8taW1vYmlsaWFyaW8tcmVub3ZhLWNvbnRyYXRvcy1hcG9zLWNhaXItZG8taWZpeC1vdXRyby1yZXNzdXJnZS1kYXMtY2luemFzLWUtZW50cmEtZW0tbGVpbGFvL2FtcC8?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.moneytimes.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Money Times|Fundo imobiliário renova contratos após cair do Ifix, outro ressurge das cinzas e entra em leilão|2023-05-04T14:47:00Z|ptbr
./articles/CCAiC05MTVg5SS1tTF9VmAEB?hl=en-US&gl=US&ceid=US%3Aen|https://yt3.ggpht.com/ytc/AGIKgqOrtOTVVOh4UXnCI7ropwdinlHkasxt8Yl0cl5hcks=s0-h14|Eyewitness News ABC7NY|Passengers were kicked off a flight at Trenton- Mercer Airport|2023-05-04T09:50:14Z|eng
./articles/CBMiUGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9kZWx0YS1mbGlnaHQtZGVsYXllZC1tYXNzaXZlLXN3YXJtLTIxNTQwMDU4MC5odG1s0gFYaHR0cHM6Ly9maW5hbmNlLnlhaG9vLmNvbS9hbXBodG1sL25ld3MvZGVsdGEtZmxpZ2h0LWRlbGF5ZWQtbWFzc2l2ZS1zd2FybS0yMTU0MDA1ODAuaHRtbA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn1.gstatic.com/faviconV2?url=https://finance.yahoo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Yahoo Finance|Delta flight delayed by massive swarm of bees on wing|2023-05-03T21:54:00Z|eng
./articles/CBMiYmh0dHBzOi8vd3d3LnVzYXRvZGF5LmNvbS9zdG9yeS90cmF2ZWwvYWlybGluZS1uZXdzLzIwMjMvMDUvMDQvZGVsdGEtZmxpZ2h0LXN3YXJtLWJlZXMvNzAxODMwODQwMDcv0gEA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.usatoday.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|USA TODAY|They wanted to fly buzziness class: Delta Air Lines flight delayed by swarm of bees|2023-05-04T14:51:10Z|eng
./articles/CBMicmh0dHBzOi8vYWJjMTMuY29tL2dlb3JnZS1idXNoLWludGVyY29udGluZW50YWwtYWlycG9ydC1pYWgtZmxpZ2h0LWRlbGF5ZWQtc3dhcm0tb2YtYmVlcy1hdC1kZWx0YS1zdGFsbGVkLzEzMjEwMzY2L9IBdmh0dHBzOi8vYWJjMTMuY29tL2FtcC9nZW9yZ2UtYnVzaC1pbnRlcmNvbnRpbmVudGFsLWFpcnBvcnQtaWFoLWZsaWdodC1kZWxheWVkLXN3YXJtLW9mLWJlZXMtYXQtZGVsdGEtc3RhbGxlZC8xMzIxMDM2Ni8?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://abc13.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|KTRK-TV|Houston Intercontinental Airport bee swarm: Delta flight grounded as crews shoo away insects stalling departure|2023-05-04T03:37:24Z|eng
./articles/CBMiT2h0dHBzOi8vd3d3LmJxcHJpbWUuY29tL2xhdy1hbmQtcG9saWN5L2xlc3NvcnMtb3Bwb3NlLWdvLWZpcnN0cy1pbnNvbHZlbmN5LXBsZWHSAVNodHRwczovL3d3dy5icXByaW1lLmNvbS9hbXAvbGF3LWFuZC1wb2xpY3kvbGVzc29ycy1vcHBvc2UtZ28tZmlyc3RzLWluc29sdmVuY3ktcGxlYQ?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.bqprime.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|BQ Prime|Lessors Oppose Go Firsts Insolvency Plea|2023-05-04T08:26:39Z|eng
./articles/CBMiOmh0dHBzOi8vdGhlc3RhY2sudGVjaG5vbG9neS9hbWQtYWktdGVhbS12aWN0b3ItcGVuZy1taTMwMC_SATpodHRwczovL3RoZXN0YWNrLnRlY2hub2xvZ3kvYW1kLWFpLXRlYW0tdmljdG9yLXBlbmctbWkzMDAv?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn3.gstatic.com/faviconV2?url=https://thestack.technology&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|The Stack|AMD creates new unified AI team under Victor Peng|2023-05-03T11:25:20Z|eng
./articles/CBMiVmh0dHBzOi8vd3d3LmJhZ3VldGUuY29tLmJyL25vdGljaWFzLzAzLzA1LzIwMjMvYmFuY29zLXItNDUxLWJpLXBhcmEtdGVjbm9sb2dpYS1lbS0yMDIz0gEA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.baguete.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Baguete|"Bancos: R$ 45,1 bi para tecnologia em 2023 | Notícias"|2023-05-03T22:09:00Z|ptbr
./articles/CBMieGh0dHBzOi8vZXhhbWUuY29tL2Z1dHVyZS1vZi1tb25leS9iYW5jb3MtYnJhc2lsZWlyb3MtdmFvLWludmVzdGlyLXItNDUxLWJpbGhvZXMtZW0tdGVjbm9sb2dpYS1jb20tZm9jby1uYS1kaWdpdGFsaXphY2FvL9IBfGh0dHBzOi8vZXhhbWUuY29tL2Z1dHVyZS1vZi1tb25leS9iYW5jb3MtYnJhc2lsZWlyb3MtdmFvLWludmVzdGlyLXItNDUxLWJpbGhvZXMtZW0tdGVjbm9sb2dpYS1jb20tZm9jby1uYS1kaWdpdGFsaXphY2FvL2FtcC8?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn3.gstatic.com/faviconV2?url=https://exame.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Exame Notícias|Bancos brasileiros vão investir R$ 45,1 bilhões em tecnologia, com foco na digitalização|2023-05-04T12:07:01Z|ptbr
./articles/CBMiW2h0dHBzOi8vd3d3LnBvZGVyMzYwLmNvbS5ici90ZWNub2xvZ2lhL2JhbmNvcy1kZXN0aW5hcmFvLXItNDUxLWJpLXBhcmEtdGVjbm9sb2dpYXMtZW0tMjAyMy_SAQA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.poder360.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Poder360|Bancos destinarão R$ 45,1 bi para tecnologias em 2023|2023-05-03T15:44:08Z|ptbr
./articles/CBMiggFodHRwczovL25vdGljaWFzLnVvbC5jb20uYnIvdWx0aW1hcy1ub3RpY2lhcy8yMDIzLzA1LzAzL3ZlamEtZGV6ZW5hcy1zb3J0ZWFkYXMtZGEtbG90b2ZhY2lsLWNvbS1wcmVtaW8tZXN0aW1hZG8tZGUtci0xNS1taWxoYW8uaHRt0gGGAWh0dHBzOi8vbm90aWNpYXMudW9sLmNvbS5ici91bHRpbWFzLW5vdGljaWFzLzIwMjMvMDUvMDMvdmVqYS1kZXplbmFzLXNvcnRlYWRhcy1kYS1sb3RvZmFjaWwtY29tLXByZW1pby1lc3RpbWFkby1kZS1yLTE1LW1pbGhhby5hbXAuaHRt?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn2.gstatic.com/faviconV2?url=https://noticias.uol.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|UOL Confere|Lotofácil: apostas de SP, PR e MA ganham R$ 542 mil cada; veja números|2023-05-04T00:55:49Z|ptbr
./articles/CBMid2h0dHBzOi8vd3d3Lm9saWJlcmFsLmNvbS9sb3Rlcmlhcy9wYXJhZW5zZXMtZ2FuaGFtLW5hLW1lZ2Etc2VuYS1sb3RvZmFjaWwtcXVpbmEtZS1sb3RvbWFuaWEtY29uZmlyYS1vcy1wcmVtaW9zLTEuNjc2Mzcz0gEA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.oliberal.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|OLiberal.com|Paraenses ganham na Mega Sena, Lotofácil, Quina e Lotomania; confira os prêmios|2023-05-04T12:35:10Z|ptbr
./articles/CBMieGh0dHBzOi8vbmRtYWlzLmNvbS5ici9sb3Rlcmlhcy9hcG9zdGFkb3ItZGUtYmFsbmVhcmlvLXBpY2FycmFzLXRpcmEtYS1zb3J0ZS1ncmFuZGUtZS1mYXR1cmEtci01MDAtbWlsLW5hLWxvdG9mYWNpbC0yODAxL9IBAA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://ndmais.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|ND Mais|Apostador de Balneário Piçarras tira a sorte grande e fatura R$ 500 mil na Lotofácil 2801|2023-05-03T15:30:56Z|ptbr
./articles/CBMidWh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMDUvMDQvb2xpdmUtZ2FyZGVuLXBhcmVudC1kYXJkZW4tcmVzdGF1cmFudHMtYmV0cy1vbi1maW5lLWRpbmluZy13aXRoLXJ1dGhzLWNocmlzLWRlYWwuaHRtbNIBeWh0dHBzOi8vd3d3LmNuYmMuY29tL2FtcC8yMDIzLzA1LzA0L29saXZlLWdhcmRlbi1wYXJlbnQtZGFyZGVuLXJlc3RhdXJhbnRzLWJldHMtb24tZmluZS1kaW5pbmctd2l0aC1ydXRocy1jaHJpcy1kZWFsLmh0bWw?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.cnbc.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|CNBC|Olive Garden parent Darden Restaurants bets on fine dining with $715 million Ruth's Chris deal|2023-05-04T14:34:00Z|eng
./articles/CBMiZmh0dHBzOi8vd3d3Lmtyb240LmNvbS9uZXdzL3NmLWZlZWxzLXBvc3QtYXBvY2FseXB0aWMtbXVzay10d2VldHMtaW4tcmVzcG9uc2UtdG8tbGF0ZXN0LXN0b3JlLWNsb3N1cmVzL9IBamh0dHBzOi8vd3d3Lmtyb240LmNvbS9uZXdzL3NmLWZlZWxzLXBvc3QtYXBvY2FseXB0aWMtbXVzay10d2VldHMtaW4tcmVzcG9uc2UtdG8tbGF0ZXN0LXN0b3JlLWNsb3N1cmVzL2FtcC8?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.kron4.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|KRON4|SF ‘feels post-apocalyptic,’ Musk tweets in response to latest store closures|2023-05-04T14:59:09Z|eng
./articles/CBMiaWh0dHBzOi8vYWJjbmV3cy5nby5jb20vSW50ZXJuYXRpb25hbC93aXJlU3Rvcnkvc2hlbGwtcG9zdHMtOTYtYmlsbGlvbi1wcm9maXQtZW5lcmd5LXByaWNlcy1zbGlkZS05OTA2ODYwNNIBbWh0dHBzOi8vYWJjbmV3cy5nby5jb20vYW1wL0ludGVybmF0aW9uYWwvd2lyZVN0b3J5L3NoZWxsLXBvc3RzLTk2LWJpbGxpb24tcHJvZml0LWVuZXJneS1wcmljZXMtc2xpZGUtOTkwNjg2MDQ?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn3.gstatic.com/faviconV2?url=https://abcnews.go.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|ABC News|Shell posts $9.6 billion profit even as energy prices slide|2023-05-04T10:34:38Z|eng
./articles/CBMihgFodHRwczovL3d3dy5rYnR4LmNvbS8yMDIzLzA1LzA0L3RleGFzLXV0aWxpdHktY29tbWlzc2lvbi1jaGFpci1yYWlzZXMtdGhyZWF0LXN1bW1lci1wb3dlci1vdXRhZ2VzLXB1c2hlcy1tb3JlLWdhcy1wb3dlcmVkLWVsZWN0cmljaXR5L9IBAA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.kbtx.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|KBTX|Texas utility commission chair raises threat of summer power outages and pushes for more gas-powered electricity|2023-05-04T11:05:00Z|eng
./articles/CBMiZmh0dHBzOi8vd3d3LmtpdGNvLmNvbS9uZXdzLzIwMjMtMDUtMDQvQ29tZXgtZ29sZC1wcmljZS1wb3dlcnMtdG8tcmVjb3JkLWhpZ2gtb24tc2FmZS1oYXZlbi1kZW1hbmQuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.kitco.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Kitco NEWS|Comex gold price powers to record high on safe-haven demand|2023-05-04T12:11:00Z|eng
./articles/CBMipwFodHRwczovL2dhdWNoYXpoLmNsaWNyYnMuY29tLmJyL2NvbXBvcnRhbWVudG8vY2Fycm9zL3NvYnJlLXJvZGFzL25vdGljaWEvMjAyMy8wNS92ZWphLW9zLWNhcnJvcy1tYWlzLXZlbmRpZG9zLW5vLWJyYXNpbC1lbS1hYnJpbC1kZS0yMDIzLWNsaDhrMXI0NjAwZ2UwMTZ4NGFwYnloOGQuaHRtbNIBAA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn2.gstatic.com/faviconV2?url=https://gauchazh.clicrbs.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|GZH|Veja os carros mais vendidos no Brasil em abril de 2023|2023-05-04T12:00:05Z|ptbr
./articles/CBMidGh0dHBzOi8vd3d3LmNuYmMuY29tL3ZpZGVvLzIwMjMvMDUvMDMvb3B0aW9ucy1hY3Rpb24tb3B0aW9ucy10cmFkZXJzLWZlZWxpbmctYnVsbGlzaC1vbi1hcHBsZS1haGVhZC1vZi1lYXJuaW5ncy5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.cnbc.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|CNBC|Options Action: Options traders feeling bullish on Apple ahead of earnings|2023-05-03T22:57:32Z|eng
./articles/CBMiX2h0dHBzOi8vZmluYW5jZW5ld3MuY29tLmJyLzIwMjMvMDUvZW1icmFlci1wcmVqdWl6by1saXF1aWRvLWFqdXN0YWRvLWRlLXItNDY2OS1taWxob2VzLW5vLTF0MjMv0gFjaHR0cHM6Ly9maW5hbmNlbmV3cy5jb20uYnIvMjAyMy8wNS9lbWJyYWVyLXByZWp1aXpvLWxpcXVpZG8tYWp1c3RhZG8tZGUtci00NjY5LW1pbGhvZXMtbm8tMXQyMy9hbXAv?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn3.gstatic.com/faviconV2?url=https://financenews.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Finance News|Embraer: prejuízo líquido ajustado de R$ 466,9 milhões no 1T23|2023-05-04T11:58:50Z|ptbr
./articles/CBMiY2h0dHBzOi8vaW50ZWxpZ2VuY2lhZmluYW5jZWlyYS5jb20uYnIvYXByZW5kYS9wbGFuZWphci9udWJhbmstbnVicjMzLWNhbXBhbmhhLXJlbmVnb2NpYWNhby1kaXZpZGFzL9IBZ2h0dHBzOi8vaW50ZWxpZ2VuY2lhZmluYW5jZWlyYS5jb20uYnIvYXByZW5kYS9wbGFuZWphci9udWJhbmstbnVicjMzLWNhbXBhbmhhLXJlbmVnb2NpYWNhby1kaXZpZGFzL2FtcC8?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn2.gstatic.com/faviconV2?url=https://inteligenciafinanceira.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Inteligência Financeira|Nubank (NUBR33) realiza campanha para renegociação de dívidas|2023-05-03T19:34:47Z|ptbr
./articles/CBMiVmh0dHBzOi8vcG9ydGFsZGJvLmNvbS5ici9sdWNyby1kYS1tb3NhaWMtY2FpLTYzMi1uby0xby10cmltZXN0cmUtcGFyYS11cy00MzQ4LW1pbGhvZXMv0gEA?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn1.gstatic.com/faviconV2?url=https://portaldbo.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Portal DBO|Lucro da Mosaic cai 63,2% no 1º trimestre, para US$ 434,8 milhões • Portal DBO|2023-05-04T14:53:00Z|ptbr
./articles/CBMieWh0dHBzOi8vbWFya2V0cy5idXNpbmVzc2luc2lkZXIuY29tL25ld3Mvc3RvY2tzL2ZlZC1yYXRlLWN1dC1wb3dlbGwtYmFua2luZy1jcmlzaXMtY3JlZGl0LWNydW5jaC1lY29ub215LXJlY2Vzc2lvbi0yMDIzLTXSAX1odHRwczovL21hcmtldHMuYnVzaW5lc3NpbnNpZGVyLmNvbS9uZXdzL3N0b2Nrcy9mZWQtcmF0ZS1jdXQtcG93ZWxsLWJhbmtpbmctY3Jpc2lzLWNyZWRpdC1jcnVuY2gtZWNvbm9teS1yZWNlc3Npb24tMjAyMy01P2FtcA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://markets.businessinsider.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Markets Insider|The Fed will cut rates in the fall as credit faces 'tight vise': economist|2023-05-04T14:28:00Z|eng
./articles/CBMieWh0dHBzOi8vd3d3LmluZm9tb25leS5jb20uYnIvbWVyY2Fkb3MvZ3BhLXBjYXIzLW1pcmEtcmV0b21hZGEtZGFzLW1hcmdlbnMtZS1lc3RpbWEtYXRlLXItODAwLW1pbGhvZXMtY29tLXZlbmRhLWRlLWF0aXZvcy_SAX1odHRwczovL3d3dy5pbmZvbW9uZXkuY29tLmJyL21lcmNhZG9zL2dwYS1wY2FyMy1taXJhLXJldG9tYWRhLWRhcy1tYXJnZW5zLWUtZXN0aW1hLWF0ZS1yLTgwMC1taWxob2VzLWNvbS12ZW5kYS1kZS1hdGl2b3MvYW1wLw?hl=pt-BR&gl=BR&ceid=BR%3Apt-419|https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.infomoney.com.br&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|InfoMoney|GPA (PCAR3) mira retomada das margens e estima até R$ 800 milhões com venda de ativos|2023-05-04T15:12:48Z|ptbr
./articles/CBMiWWh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMDUvMDQvcGFyYW1vdW50LWdsb2JhbC1lYXJuaW5ncy1taXNzLWVzdGltYXRlcy1zdG9jay1mYWxscy5odG1s0gFdaHR0cHM6Ly93d3cuY25iYy5jb20vYW1wLzIwMjMvMDUvMDQvcGFyYW1vdW50LWdsb2JhbC1lYXJuaW5ncy1taXNzLWVzdGltYXRlcy1zdG9jay1mYWxscy5odG1s?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.cnbc.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|CNBC|Paramount Global shares fall over 25% after weak earnings report, dividend cut|2023-05-04T12:57:28Z|eng
